docId,docLabel,docTitle,docType,href,publicationDate,publisher,status.active,authors,status.stabilized,status.superseded,status.supersededBy,status.amended,status.amendedBy,group,keywords,references.normative,status.draft,status.unknown,details,status.withdrawn,status.supersededDate,status.statusNote,repo,doi,relatedDocs,workInfo.review,status.reaffirmDate,status.reaffirmed,docNumber,references.bibliographic,docPart,status.withdrawnDate,workInfo.project,status.publicCd,docElement,status.amendedDate,status.stabilizedDate,xmlNamespace
bt2390-4-201804,BT.2390-4 (04/2018),High dynamic range television for production and international programme exchange,Report,https://www.itu.int/pub/R-REP-BT.2390-4-2018,2018-04-01T07:00:00.000Z,ITU-R,false,undefined,undefined,true,"[""bt2390-8-202002""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt2390-8-202002,BT.2390-8 (02/2020),High dynamic range television for production and international programme exchange,Report,https://www.itu.int/pub/R-REP-BT.2390-8-2020,2020-02-01T07:00:00.000Z,ITU-R,false,undefined,undefined,true,"[""bt2390-10-202111""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt470-6-199811,BT.470-6 (11/98),Conventional television systems,Recommendation,https://www.itu.int/dms_pubrec/itu-r/rec/bt/R-REC-BT.470-6-199811-S!!PDF-E.pdf,1998-11-01T07:00:00.000Z,ITU-R,false,undefined,undefined,true,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,Cannot locate supersededBy doc,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt6-270-rev1-201103,BT.6/270(Rev1) (03/11),Studio encoding parameters of digital television for standard 4:3 and wide screen 16:9 aspect ratios,Recommendation,https://www.itu.int/rec/R-REC-BT.601-7-201103-P/en,2011-03-08T07:00:00.000Z,ITU-R,false,undefined,undefined,true,"[""bt601-7-201103""]",undefined,undefined,undefined,undefined,null,undefined,undefined,Approved but stayed in pre-publised status before being rolled up into and superseded by BT. 601-7,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt601-4-199510,BT.601.4 (10/95),Studio encoding parameters of digital television for standard 4:3 and wide screen 16:9 aspect ratios,Recommendation,https://www.itu.int/dms_pubrec/itu-r/rec/bt/R-REC-BT.601-4-199407-S!!MSW-E.doc,1994-07-30T07:00:00.000Z,ITU-R,false,undefined,undefined,true,"[""bt601-5-199510""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt601-5-199510,BT.601.5 (10/95),Studio encoding parameters of digital television for standard 4:3 and wide screen 16:9 aspect ratios,Recommendation,https://www.itu.int/dms_pubrec/itu-r/rec/bt/R-REC-BT.601-5-199510-S!!PDF-E.pdf,1995-10-01T07:00:00.000Z,ITU-R,false,undefined,undefined,true,"[""bt601-6-200701""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt601-6-200701,BT.601.6 (01/07),Studio encoding parameters of digital television for standard 4:3 and wide screen 16:9 aspect ratios,Recommendation,https://www.itu.int/dms_pubrec/itu-r/rec/bt/R-REC-BT.601-6-200701-S!!PDF-E.pdf,2007-01-26T07:00:00.000Z,ITU-R,false,undefined,undefined,true,"[""bt6-270-rev1-201103""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt601-7-201103,BT.601.7 (03/2011),Studio encoding parameters of digital television for standard 4:3 and wide screen 16:9 aspect ratios,Recommendation,https://www.itu.int/dms_pubrec/itu-r/rec/bt/R-REC-BT.601-7-201103-I!!PDF-E.pdf,2011-03-08T07:00:00.000Z,ITU-R,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt656-199802,BT.656 (02/98),Interface for digital component video signals in 525-line and 625-line television systems operating at the 4:2:2 level of Recommendation ITU-R BT.601,Standard,https://www.itu.int/rec/R-REC-BT.656/en,1998-02-01T07:00:00.000Z,ITU-R,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt709-1-199311,BT.709.1 (11/93),Parameter values for the HDTV standards for production and international programme exchange,Recommendation,https://www.itu.int/dms_pubrec/itu-r/rec/bt/R-REC-BT.709-1-199311-S!!MSW-E.doc,1993-11-16T07:00:00.000Z,ITU-R,false,undefined,undefined,true,"[""bt709-2-199510""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt709-2-199510,BT.709.2 (10/95),Parameter values for the HDTV standards for production and international programme exchange,Recommendation,https://www.itu.int/dms_pubrec/itu-r/rec/bt/R-REC-BT.709-2-199510-S!!MSW-E.doc,1995-10-20T07:00:00.000Z,ITU-R,false,undefined,undefined,true,"[""bt709-3-199802""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt709-3-199802,BT.709.3 (02/98),Parameter values for the HDTV standards for production and international programme exchange,Recommendation,https://www.itu.int/dms_pubrec/itu-r/rec/bt/R-REC-BT.709-3-199802-S!!PDF-E.pdf,1998-02-10T07:00:00.000Z,ITU-R,false,undefined,undefined,true,"[""bt709-4-200003""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt709-4-200003,BT.709.4 (03/00),Parameter values for the HDTV standards for production and international programme exchange,Recommendation,https://www.itu.int/dms_pubrec/itu-r/rec/bt/R-REC-BT.709-4-200003-S!!PDF-E.pdf,2000-03-06T07:00:00.000Z,ITU-R,false,undefined,undefined,true,"[""bt709-5-200204""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt709-5-200204,BT.709.5 (04/02),Parameter values for the HDTV standards for production and international programme exchange,Recommendation,https://www.itu.int/dms_pubrec/itu-r/rec/bt/R-REC-BT.709-5-200204-S!!PDF-E.pdf,2002-04-03T07:00:00.000Z,ITU-R,false,undefined,undefined,true,"[""bt709-6-201506""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
bt709-6-201506,BT.709.6 (06/2015),Parameter values for the HDTV standards for production and international programme exchange,Recommendation,https://www.itu.int/dms_pubrec/itu-r/rec/bt/R-REC-BT.709-6-201506-I!!PDF-E.pdf,2015-07-06T07:00:00.000Z,ITU-R,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
cea-608-e-2008-ansi,CEA 608-E-2008 (ANSI),Line 21 Data Services,Standard,https://webstore.ansi.org/Standards/CEA/CEA6082008ANSI,undefined,CEA,false,undefined,undefined,true,"[""cea-608-e-r2014-ansi""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
cea-608-e-r2014-ansi,CEA 608-E-2008 (R2014) (ANSI),Line 21 Data Services,Standard,https://webstore.ansi.org/Standards/CEA/CEA6082008R2014ANSI,undefined,CEA,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
cea-708-d-2008,CEA 708-D-2008,Digital Television (DTV) Closed Captioning,Standard,https://webstore.ansi.org/standards/cea/cea7082008,undefined,CEA,false,undefined,undefined,true,"[""cea-708-e-2013""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
cea-708-e-2013,CEA 708-E-2013,Digital Television (DTV) Closed Captioning,Standard,https://webstore.ansi.org/Standards/CEA/CEA7082013,undefined,CEA,false,undefined,undefined,true,"[""cea-708-e-2013-ansi""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
cea-708-e-2013-ansi,CEA 708-E-2013 (ANSI),Digital Television (DTV) Closed Captioning,Standard,https://webstore.ansi.org/Standards/CEA/CEA7082013ANSI,undefined,CEA,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
cie15-2-1986,CIE 15.2:1986,Colorimetry (Second Edition),Technical Report,undefined,undefined,CIE,false,undefined,undefined,true,"[""cie15-2004""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
cie15-2004,CIE 015:2004,"COLORIMETRY, 3RD EDITION",Technical Report,http://cie.co.at/publications/colorimetry-3rd-edition,2004-01-01T07:00:00.000Z,CIE,false,undefined,undefined,true,"[""cie15-2018""]",undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
cie15-2018,CIE 015:2018,"COLORIMETRY, 4TH EDITION",Technical Report,http://cie.co.at/publications/colorimetry-4th-edition,2018-01-01T07:00:00.000Z,CIE,true,"[""Carter, E.C."",""Schanda, J.D."",""Hirschler, R."",""Jost, S."",""Luo, M.R."",""Melgosa, M."",""Ohno, Y."",""Pointer, M.R."",""Rich, D.C."",""Viénot, F."",""Whitehead, L."",""Wold, J.H.""]",undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
cmr-ml,CMR - Movielabs,COMMON METADATA RATINGS,Specification,https://movielabs.com/md/ratings/,undefined,Movielabs,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
csg-14,ISBN 978-0226103891,CHICAGO DOCUMENTATION STYLE (14th Edition),Book,undefined,undefined,University of Chicago Press,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
cta861-g-2016,CTA 861-G-2016,A DTV Profile For Uncompressed High Speed Digital Interfaces,Standard,https://webstore.ansi.org/standards/ansi/cta8612016,undefined,ANSI,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
dci-a-2007-sdc,Stereoscopic DC Addendum v1.0,Stereoscopic Digital Cinema Addendum,Specification,https://www.dcimovies.com/specification/DCI_Stereoscopic_DC_Addendum.pdf,2007-07-11T07:00:00.000Z,DCI,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
dci-a-2022-dvd,DVD D-Cinema Addendum v1 2022-0330,Direct View Display D-Cinema Addendum Version 1.0,Specification,https://www.dcimovies.com/specification/DCI-Direct-View-Display-Addendum-v100_2022-0330.pdf,2022-0303T08:00:00.000Z,DCI,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
dci-a-2022-hdr,HDR D-Cinema Addendum v1 2022-0303,High Dynamic Range D-Cinema Addendum Version 1.0,Specification,https://www.dcimovies.com/specification/DCI-HDR-Addendum-v100_2022-0330.pdf,2022-0303T08:00:00.000Z,DCI,true,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
dci-a9-2013-oba,Object-Based Audio Addendum 2013-0909,Digital Cinema Object-Based Audio Addendum,Specification,https://www.dcimovies.com/archives/spec_v1_2_With_Errata_Incorporated/DCI_Object-Based_Audio_Addendum_2013-0909.pdf,2013-09-09T07:00:00.000Z,DCI,false,undefined,undefined,true,"[""dci-a9-2018-oba""]",undefined,undefined,undefined,"[""DCinema"",""Immersive Audio""]",null,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,null,undefined,undefined,undefined,null,undefined,undefined,null,undefined,undefined,undefined,undefined,undefined
